Datetime,YEAR,MO,DY,HR,Temperature,Wind_Speed,Solar_Radiation,Wind_Direction,Humidity,Rainfall,Month,DayOfYear,Hour
2025-12-01 20:00:00,2025,12,1,20,17.15,2.69,-999.0,21.1,95.62,0.09,12,335,20
2025-12-01 21:00:00,2025,12,1,21,16.99,2.68,-999.0,12.9,94.88,0.14,12,335,21
2025-12-01 22:00:00,2025,12,1,22,16.9,2.68,-999.0,7.9,94.16,0.19,12,335,22
2025-12-01 23:00:00,2025,12,1,23,16.86,2.7,-999.0,6.4,93.32,0.25,12,335,23
2025-12-02 00:00:00,2025,12,2,0,16.85,2.75,-999.0,8.0,92.57,0.7,12,336,0
2025-12-02 01:00:00,2025,12,2,1,17.71,2.93,-999.0,13.0,89.97,1.06,12,336,1
2025-12-02 02:00:00,2025,12,2,2,19.42,3.66,-999.0,23.2,82.64,2.36,12,336,2
2025-12-02 03:00:00,2025,12,2,3,21.0,4.03,-999.0,45.2,77.49,7.94,12,336,3
2025-12-02 04:00:00,2025,12,2,4,22.06,4.23,-999.0,56.4,75.55,25.55,12,336,4
2025-12-02 05:00:00,2025,12,2,5,22.79,4.06,-999.0,59.7,75.3,39.5,12,336,5
2025-12-02 06:00:00,2025,12,2,6,23.28,3.77,-999.0,59.3,75.4,26.83,12,336,6
2025-12-02 07:00:00,2025,12,2,7,23.63,3.54,-999.0,57.9,75.44,12.79,12,336,7
2025-12-02 08:00:00,2025,12,2,8,23.71,3.5,-999.0,57.9,76.07,8.9,12,336,8
2025-12-02 09:00:00,2025,12,2,9,23.47,3.6,-999.0,60.5,77.69,6.01,12,336,9
2025-12-02 10:00:00,2025,12,2,10,22.8,3.45,-999.0,65.4,81.81,1.74,12,336,10
2025-12-02 11:00:00,2025,12,2,11,21.65,2.84,-999.0,69.8,88.62,0.33,12,336,11
2025-12-02 12:00:00,2025,12,2,12,20.44,2.58,-999.0,71.0,92.88,0.09,12,336,12
2025-12-02 13:00:00,2025,12,2,13,20.03,2.58,-999.0,69.3,93.82,0.07,12,336,13
2025-12-02 14:00:00,2025,12,2,14,19.68,2.54,-999.0,66.6,94.52,0.04,12,336,14
2025-12-02 15:00:00,2025,12,2,15,19.33,2.47,-999.0,61.5,95.38,0.03,12,336,15
2025-12-02 16:00:00,2025,12,2,16,19.0,2.35,-999.0,51.6,95.8,0.03,12,336,16
2025-12-02 17:00:00,2025,12,2,17,18.68,2.27,-999.0,38.4,96.26,0.02,12,336,17
2025-12-02 18:00:00,2025,12,2,18,18.34,2.31,-999.0,26.2,96.82,0.02,12,336,18
2025-12-02 19:00:00,2025,12,2,19,18.02,2.46,-999.0,18.2,97.39,0.02,12,336,19
2025-12-02 20:00:00,2025,12,2,20,17.78,2.66,-999.0,13.9,97.68,0.02,12,336,20
2025-12-02 21:00:00,2025,12,2,21,17.64,2.81,-999.0,10.7,97.44,0.02,12,336,21
2025-12-02 22:00:00,2025,12,2,22,17.53,2.87,-999.0,9.4,97.05,0.02,12,336,22
2025-12-02 23:00:00,2025,12,2,23,17.47,2.87,-999.0,9.8,96.62,0.02,12,336,23
2025-12-03 00:00:00,2025,12,3,0,17.44,2.9,-999.0,10.5,96.13,0.03,12,337,0
2025-12-03 01:00:00,2025,12,3,1,18.17,3.18,-999.0,10.3,93.19,0.05,12,337,1
2025-12-03 02:00:00,2025,12,3,2,19.59,3.98,-999.0,10.0,87.89,0.1,12,337,2
2025-12-03 03:00:00,2025,12,3,3,21.3,4.09,-999.0,27.2,81.78,0.12,12,337,3
2025-12-03 04:00:00,2025,12,3,4,22.79,4.35,-999.0,40.8,77.2,0.14,12,337,4
2025-12-03 05:00:00,2025,12,3,5,23.77,4.36,-999.0,48.3,75.41,0.14,12,337,5
2025-12-03 06:00:00,2025,12,3,6,24.41,4.29,-999.0,53.8,74.57,0.13,12,337,6
2025-12-03 07:00:00,2025,12,3,7,24.75,4.29,-999.0,57.9,74.33,0.18,12,337,7
2025-12-03 08:00:00,2025,12,3,8,24.77,4.4,-999.0,60.8,74.73,0.21,12,337,8
2025-12-03 09:00:00,2025,12,3,9,24.37,4.56,-999.0,61.0,76.46,0.21,12,337,9
2025-12-03 10:00:00,2025,12,3,10,23.63,4.4,-999.0,59.9,80.16,0.2,12,337,10
2025-12-03 11:00:00,2025,12,3,11,22.35,3.48,-999.0,58.5,87.22,0.16,12,337,11
2025-12-03 12:00:00,2025,12,3,12,20.91,3.15,-999.0,56.0,92.06,0.08,12,337,12
2025-12-03 13:00:00,2025,12,3,13,20.46,3.12,-999.0,53.2,92.49,0.04,12,337,13
2025-12-03 14:00:00,2025,12,3,14,20.23,2.93,-999.0,50.1,92.58,0.01,12,337,14
2025-12-03 15:00:00,2025,12,3,15,20.03,2.72,-999.0,47.2,92.77,0.0,12,337,15
